[10/12/2021 20:30:23] !guildpoints
[10/12/2021 21:36:39] !rank
[10/12/2021 21:36:44] !rank level
[10/12/2021 21:44:47] !emotespells on
[10/12/2021 22:12:35] !guildpoints
[11/12/2021 0:2:10] 
[11/12/2021 0:2:12] 
[11/12/2021 0:2:15] 
[11/12/2021 0:2:17] 
[11/12/2021 0:2:23] 
[11/12/2021 0:2:25] 
[11/12/2021 0:2:27] 
[11/12/2021 0:2:29] 
[11/12/2021 0:2:32] 
[11/12/2021 0:2:34] 
[11/12/2021 0:2:36] 
[11/12/2021 0:2:38] 
[11/12/2021 0:2:40] 
[11/12/2021 0:2:42] 
[11/12/2021 0:2:44] 
[11/12/2021 0:2:46] 
[11/12/2021 0:2:48] 
[11/12/2021 0:2:54] 
[11/12/2021 0:2:56] 
[11/12/2021 0:2:58] 
[11/12/2021 0:3:0] 
[11/12/2021 0:3:2] 
[11/12/2021 0:3:13] 
[11/12/2021 0:3:15] 
[11/12/2021 0:3:17] 
[11/12/2021 0:3:19] 
[11/12/2021 0:3:21] 
[11/12/2021 0:3:23] 
[11/12/2021 0:3:25] 
[11/12/2021 0:3:28] 
[11/12/2021 0:3:30] 
[11/12/2021 0:3:32] 
[11/12/2021 0:3:45] 
[11/12/2021 0:3:47] 
[11/12/2021 0:3:49] 
[11/12/2021 0:3:58] 
[11/12/2021 0:4:0] 
[11/12/2021 0:4:2] 
[11/12/2021 0:4:7] 
[11/12/2021 0:4:9] 
[11/12/2021 0:4:13] 
[11/12/2021 0:4:15] 
[11/12/2021 0:4:17] 
[11/12/2021 0:4:19] 
[11/12/2021 0:4:21] 
[11/12/2021 0:4:24] 
[11/12/2021 0:4:30] 
[11/12/2021 0:4:32] 
[11/12/2021 0:4:35] 
[11/12/2021 0:4:37] 
[11/12/2021 0:4:39] 
[11/12/2021 0:4:41] 
[11/12/2021 0:4:43] 
[11/12/2021 0:4:45] 
[11/12/2021 0:4:48] 
[11/12/2021 0:4:52] 
[11/12/2021 0:4:54] 
[11/12/2021 0:4:57] 
[11/12/2021 0:4:59] 
[11/12/2021 0:5:4] 
[11/12/2021 0:5:7] 
[11/12/2021 0:5:11] 
[11/12/2021 0:5:13] 
[11/12/2021 0:5:15] 
[11/12/2021 0:5:17] 
[11/12/2021 0:5:19] 
[11/12/2021 0:5:28] 
[11/12/2021 0:5:30] 
[11/12/2021 0:5:32] 
[11/12/2021 0:5:35] 
[11/12/2021 0:5:37] 
[11/12/2021 0:5:43] 
[11/12/2021 0:5:52] 
[11/12/2021 0:5:54] 
[11/12/2021 0:5:56] 
[11/12/2021 0:6:1] 
[11/12/2021 0:6:3] 
[11/12/2021 0:6:6] 
[11/12/2021 0:6:19] 
[11/12/2021 0:6:21] 
[11/12/2021 0:6:25] 
[11/12/2021 0:6:27] 
[11/12/2021 0:6:31] 
[11/12/2021 0:6:33] 
[11/12/2021 0:6:35] 
[11/12/2021 0:6:44] 
[11/12/2021 0:6:46] 
[11/12/2021 0:6:49] 
[11/12/2021 0:6:51] 
[11/12/2021 0:6:53] 
[11/12/2021 0:7:3] 
[11/12/2021 0:7:5] 
[11/12/2021 0:7:7] 
[11/12/2021 0:7:9] 
[11/12/2021 0:7:11] 
[11/12/2021 0:7:13] 
[11/12/2021 0:7:16] 
[11/12/2021 0:7:18] 
[11/12/2021 0:7:27] 
[11/12/2021 0:7:30] 
[11/12/2021 0:7:32] 
[11/12/2021 0:7:34] 
[11/12/2021 0:7:37] 
[11/12/2021 0:7:39] 
[11/12/2021 0:7:41] 
[11/12/2021 0:7:52] 
[11/12/2021 0:7:54] 
[11/12/2021 0:7:57] 
[11/12/2021 0:8:2] 
[11/12/2021 0:8:5] 
[11/12/2021 0:8:11] 
[11/12/2021 0:8:13] 
[11/12/2021 0:8:15] 
[11/12/2021 0:8:19] 
[11/12/2021 0:8:22] 
[11/12/2021 0:8:24] 
[11/12/2021 0:8:32] 
[11/12/2021 0:8:34] 
[11/12/2021 0:8:36] 
[11/12/2021 0:8:42] 
[11/12/2021 0:8:44] 
[11/12/2021 0:8:48] 
[11/12/2021 0:8:50] 
[11/12/2021 0:8:52] 
[11/12/2021 0:8:54] 
[11/12/2021 0:8:56] 
[11/12/2021 0:8:59] 
[11/12/2021 0:9:13] 
[11/12/2021 0:9:15] 
[11/12/2021 0:9:22] 
[11/12/2021 0:9:24] 
[11/12/2021 0:9:27] 
[11/12/2021 0:9:29] 
[11/12/2021 0:9:31] 
[11/12/2021 0:9:34] 
[11/12/2021 0:9:38] 
[11/12/2021 0:9:40] 
[11/12/2021 0:9:42] 
[11/12/2021 0:9:44] 
[11/12/2021 0:9:50] 
[11/12/2021 0:9:53] 
[11/12/2021 0:9:56] 
[11/12/2021 0:9:58] 
[11/12/2021 0:10:0] 
[11/12/2021 0:10:2] 
[11/12/2021 0:10:4] 
[11/12/2021 0:10:6] 
[11/12/2021 0:10:8] 
[11/12/2021 0:10:10] 
[11/12/2021 0:10:12] 
[11/12/2021 0:10:15] 
[11/12/2021 0:10:17] 
[11/12/2021 0:10:19] 
[11/12/2021 0:10:21] 
[11/12/2021 0:10:27] 
[11/12/2021 0:10:29] 
[11/12/2021 0:10:34] 
[11/12/2021 0:10:36] 
[11/12/2021 0:10:38] 
[11/12/2021 0:10:43] 
[11/12/2021 0:10:46] 
[11/12/2021 0:10:48] 
[11/12/2021 0:11:10] 
[11/12/2021 0:11:12] 
[11/12/2021 0:11:15] 
[11/12/2021 0:11:17] 
[11/12/2021 0:11:19] 
[11/12/2021 0:11:23] 
[11/12/2021 0:11:26] 
[11/12/2021 0:11:28] 
[11/12/2021 0:11:30] 
[11/12/2021 0:11:32] 
[11/12/2021 0:11:34] 
[11/12/2021 0:11:36] 
[11/12/2021 0:11:39] 
[11/12/2021 0:11:47] 
[11/12/2021 0:11:49] 
[11/12/2021 0:11:51] 
[11/12/2021 0:11:53] 
[11/12/2021 0:11:56] 
[11/12/2021 0:11:58] 
[11/12/2021 0:12:0] 
[11/12/2021 0:12:2] 
[11/12/2021 0:12:7] 
[11/12/2021 0:12:9] 
[11/12/2021 0:12:11] 
[11/12/2021 0:12:13] 
[11/12/2021 0:12:16] 
[11/12/2021 0:12:18] 
[11/12/2021 0:12:25] 
[11/12/2021 0:12:27] 
[11/12/2021 0:12:29] 
[11/12/2021 0:12:31] 
[11/12/2021 0:12:33] 
[11/12/2021 0:12:36] 
[11/12/2021 0:12:40] 
[11/12/2021 0:12:43] 
[11/12/2021 0:12:45] 
[11/12/2021 0:12:48] 
[11/12/2021 0:12:50] 
[11/12/2021 0:12:52] 
[11/12/2021 0:12:54] 
[11/12/2021 0:12:56] 
[11/12/2021 0:13:0] 
[11/12/2021 0:13:2] 
[11/12/2021 0:13:4] 
[11/12/2021 0:13:15] 
[11/12/2021 0:13:17] 
[11/12/2021 0:13:19] 
[11/12/2021 0:13:22] 
[11/12/2021 0:13:24] 
[11/12/2021 0:13:26] 
[11/12/2021 0:13:30] 
[11/12/2021 0:13:32] 
[11/12/2021 0:13:47] 
[11/12/2021 0:13:49] 
[11/12/2021 0:13:51] 
[11/12/2021 0:14:2] 
[11/12/2021 0:14:4] 
[11/12/2021 0:14:6] 
[11/12/2021 0:14:8] 
[11/12/2021 0:14:11] 
[11/12/2021 0:14:17] 
[11/12/2021 0:14:19] 
[11/12/2021 0:14:21] 
[11/12/2021 0:14:25] 
[11/12/2021 0:14:27] 
[11/12/2021 0:14:29] 
[11/12/2021 0:14:38] 
[11/12/2021 0:14:42] 
[11/12/2021 0:14:44] 
[11/12/2021 0:14:46] 
[11/12/2021 0:14:51] 
[11/12/2021 0:14:57] 
[11/12/2021 0:14:59] 
[11/12/2021 0:15:1] 
[11/12/2021 0:15:3] 
[11/12/2021 0:15:5] 
[11/12/2021 0:15:7] 
[11/12/2021 0:15:15] 
[11/12/2021 0:15:22] 
[11/12/2021 0:15:25] 
[11/12/2021 0:15:27] 
[11/12/2021 0:15:29] 
[11/12/2021 0:15:31] 
[11/12/2021 0:15:33] 
[11/12/2021 0:15:35] 
[11/12/2021 0:15:41] 
[11/12/2021 0:15:43] 
[11/12/2021 0:15:45] 
[11/12/2021 0:15:47] 
[11/12/2021 0:15:49] 
[11/12/2021 0:16:7] 
[11/12/2021 0:16:9] 
[11/12/2021 0:16:12] 
[11/12/2021 0:16:17] 
[11/12/2021 0:16:19] 
[11/12/2021 0:16:21] 
[11/12/2021 0:16:23] 
[11/12/2021 0:16:31] 
[11/12/2021 0:16:34] 
[11/12/2021 0:16:36] 
[11/12/2021 0:16:38] 
[11/12/2021 0:16:40] 
[11/12/2021 0:16:42] 
[11/12/2021 0:16:44] 
[11/12/2021 0:16:50] 
[11/12/2021 0:16:52] 
[11/12/2021 0:16:55] 
[11/12/2021 0:16:57] 
[11/12/2021 0:16:59] 
[11/12/2021 0:17:2] 
[11/12/2021 0:17:4] 
[11/12/2021 0:17:6] 
[11/12/2021 0:17:8] 
[11/12/2021 0:17:10] 
[11/12/2021 0:17:12] 
[11/12/2021 0:17:20] 
[11/12/2021 0:17:22] 
[11/12/2021 0:17:24] 
[11/12/2021 0:17:28] 
[11/12/2021 0:17:31] 
[11/12/2021 0:17:33] 
[11/12/2021 0:17:35] 
[11/12/2021 0:17:38] 
[11/12/2021 0:17:40] 
[11/12/2021 0:17:42] 
[11/12/2021 0:17:44] 
[11/12/2021 0:17:48] 
[11/12/2021 0:17:50] 
[11/12/2021 0:17:52] 
[11/12/2021 0:18:1] 
[11/12/2021 0:18:3] 
[11/12/2021 0:18:7] 
[11/12/2021 0:18:9] 
[11/12/2021 0:18:12] 
[11/12/2021 0:18:14] 
[11/12/2021 0:18:16] 
[11/12/2021 0:18:18] 
[11/12/2021 0:18:22] 
[11/12/2021 0:18:25] 
[11/12/2021 0:18:31] 
[11/12/2021 0:18:33] 
[11/12/2021 0:18:36] 
[11/12/2021 0:18:38] 
[11/12/2021 0:18:40] 
[11/12/2021 0:18:42] 
[11/12/2021 0:18:44] 
[11/12/2021 0:18:46] 
[11/12/2021 0:18:51] 
[11/12/2021 0:19:12] 
[11/12/2021 0:19:14] 
[11/12/2021 0:19:16] 
[11/12/2021 0:19:18] 
[11/12/2021 0:19:20] 
[11/12/2021 0:19:23] 
[11/12/2021 0:19:25] 
[11/12/2021 0:19:27] 
[11/12/2021 0:19:35] 
[11/12/2021 0:19:37] 
[11/12/2021 0:19:40] 
[11/12/2021 0:19:42] 
[11/12/2021 0:19:44] 
[11/12/2021 0:19:46] 
[11/12/2021 0:19:52] 
[11/12/2021 0:19:54] 
[11/12/2021 0:19:57] 
[11/12/2021 0:19:59] 
[11/12/2021 0:20:1] 
[11/12/2021 0:20:7] 
[11/12/2021 0:20:9] 
[11/12/2021 0:20:11] 
[11/12/2021 0:20:13] 
[11/12/2021 0:20:15] 
[11/12/2021 0:20:18] 
[11/12/2021 0:20:20] 
[11/12/2021 0:20:22] 
[11/12/2021 0:20:29] 
[11/12/2021 0:20:31] 
[11/12/2021 0:20:33] 
[11/12/2021 0:20:35] 
[11/12/2021 0:20:37] 
[11/12/2021 0:20:39] 
[11/12/2021 0:20:41] 
[11/12/2021 0:20:43] 
[11/12/2021 0:20:45] 
[11/12/2021 0:20:47] 
[11/12/2021 0:20:50] 
[11/12/2021 0:20:52] 
[11/12/2021 0:20:54] 
[11/12/2021 0:21:1] 
[11/12/2021 0:21:3] 
[11/12/2021 0:21:9] 
[11/12/2021 0:21:11] 
[11/12/2021 0:21:13] 
[11/12/2021 0:21:15] 
[11/12/2021 0:21:18] 
[11/12/2021 0:21:20] 
[11/12/2021 0:21:26] 
[11/12/2021 0:21:28] 
[11/12/2021 0:21:30] 
[11/12/2021 0:21:32] 
[11/12/2021 0:21:34] 
[11/12/2021 0:21:36] 
[11/12/2021 0:21:44] 
[11/12/2021 0:21:46] 
[11/12/2021 0:21:51] 
[11/12/2021 0:21:53] 
[11/12/2021 0:21:55] 
[11/12/2021 0:21:57] 
[11/12/2021 0:22:0] 
[11/12/2021 0:22:2] 
[11/12/2021 0:22:4] 
[11/12/2021 0:22:6] 
[11/12/2021 0:22:15] 
[11/12/2021 0:22:18] 
[11/12/2021 0:22:20] 
[11/12/2021 0:22:22] 
[11/12/2021 0:22:24] 
[11/12/2021 0:22:26] 
[11/12/2021 0:22:28] 
[11/12/2021 0:22:30] 
[11/12/2021 0:22:35] 
[11/12/2021 0:22:37] 
[11/12/2021 0:22:39] 
[11/12/2021 0:22:43] 
[11/12/2021 0:22:46] 
[11/12/2021 0:22:48] 
[11/12/2021 0:22:50] 
[11/12/2021 0:22:59] 
[11/12/2021 0:23:1] 
[11/12/2021 0:23:5] 
[11/12/2021 0:23:7] 
[11/12/2021 0:23:9] 
[11/12/2021 0:23:11] 
[11/12/2021 0:23:13] 
[11/12/2021 0:23:16] 
[11/12/2021 0:23:26] 
[11/12/2021 0:23:28] 
[11/12/2021 0:23:30] 
[11/12/2021 0:23:32] 
[11/12/2021 0:23:47] 
[11/12/2021 0:23:49] 
[11/12/2021 0:23:51] 
[11/12/2021 0:23:58] 
[11/12/2021 0:24:0] 
[11/12/2021 0:24:2] 
[11/12/2021 0:24:5] 
[11/12/2021 0:24:7] 
[11/12/2021 0:24:9] 
[11/12/2021 0:24:13] 
[11/12/2021 0:24:16] 
[11/12/2021 0:24:18] 
[11/12/2021 0:24:20] 
[11/12/2021 0:24:22] 
[11/12/2021 0:24:24] 
[11/12/2021 0:24:31] 
[11/12/2021 0:24:36] 
[11/12/2021 0:24:38] 
[11/12/2021 0:24:40] 
[11/12/2021 0:24:44] 
[11/12/2021 0:24:46] 
[11/12/2021 0:24:49] 
[11/12/2021 0:24:51] 
[11/12/2021 0:24:53] 
[11/12/2021 0:24:56] 
[11/12/2021 0:24:58] 
[11/12/2021 0:25:0] 
[11/12/2021 0:25:2] 
[11/12/2021 0:25:4] 
[11/12/2021 0:25:6] 
[11/12/2021 0:25:8] 
[11/12/2021 0:25:10] 
[11/12/2021 0:25:18] 
[11/12/2021 0:25:20] 
[11/12/2021 0:25:22] 
[11/12/2021 0:25:28] 
[11/12/2021 0:25:30] 
[11/12/2021 0:25:35] 
[11/12/2021 0:25:38] 
[11/12/2021 0:25:40] 
[11/12/2021 0:25:42] 
[11/12/2021 0:25:44] 
[11/12/2021 0:25:49] 
[11/12/2021 0:25:52] 
[11/12/2021 0:25:54] 
[11/12/2021 0:25:56] 
[11/12/2021 0:25:58] 
[11/12/2021 0:26:0] 
[11/12/2021 0:26:7] 
[11/12/2021 0:26:10] 
[11/12/2021 0:26:12] 
[11/12/2021 0:26:19] 
[11/12/2021 0:26:21] 
[11/12/2021 0:26:40] 
[11/12/2021 0:26:42] 
[11/12/2021 0:26:44] 
[11/12/2021 0:26:46] 
[11/12/2021 0:26:48] 
[11/12/2021 0:26:50] 
[11/12/2021 0:26:52] 
[11/12/2021 0:26:54] 
[11/12/2021 0:26:57] 
[11/12/2021 0:26:59] 
[11/12/2021 0:27:1] 
[11/12/2021 0:27:3] 
[11/12/2021 0:27:10] 
[11/12/2021 0:27:12] 
[11/12/2021 0:27:14] 
[11/12/2021 0:27:16] 
[11/12/2021 0:27:18] 
[11/12/2021 0:27:20] 
[11/12/2021 0:27:22] 
[11/12/2021 0:27:25] 
[11/12/2021 0:27:27] 
[11/12/2021 0:27:32] 
[11/12/2021 0:27:34] 
[11/12/2021 0:27:36] 
[11/12/2021 0:27:41] 
[11/12/2021 0:27:43] 
[11/12/2021 0:27:50] 
[11/12/2021 0:27:52] 
[11/12/2021 0:27:54] 
[11/12/2021 0:27:56] 
[11/12/2021 0:27:59] 
[11/12/2021 0:28:1] 
[11/12/2021 0:28:3] 
[11/12/2021 0:28:5] 
[11/12/2021 0:28:11] 
[11/12/2021 0:28:14] 
[11/12/2021 0:28:16] 
[11/12/2021 0:28:18] 
[11/12/2021 0:28:20] 
[11/12/2021 0:28:22] 
[11/12/2021 0:28:24] 
[11/12/2021 0:28:27] 
[11/12/2021 0:28:29] 
[11/12/2021 0:28:34] 
[11/12/2021 0:28:36] 
[11/12/2021 0:28:40] 
[11/12/2021 0:28:42] 
[11/12/2021 0:28:44] 
[11/12/2021 0:28:46] 
[11/12/2021 0:28:48] 
[11/12/2021 0:28:50] 
[11/12/2021 0:28:52] 
[11/12/2021 0:28:54] 
[11/12/2021 0:28:57] 
[11/12/2021 0:28:59] 
[11/12/2021 0:29:1] 
[11/12/2021 0:29:5] 
[11/12/2021 0:29:14] 
[11/12/2021 0:29:16] 
[11/12/2021 0:29:18] 
[11/12/2021 0:29:37] 
[11/12/2021 0:29:39] 
[11/12/2021 0:29:41] 
[11/12/2021 0:29:43] 
[11/12/2021 0:29:45] 
[11/12/2021 0:29:48] 
[11/12/2021 0:29:50] 
[11/12/2021 0:29:52] 
[11/12/2021 0:29:54] 
[11/12/2021 0:30:1] 
[11/12/2021 0:30:3] 
[11/12/2021 0:30:6] 
[11/12/2021 0:30:8] 
[11/12/2021 0:30:10] 
[11/12/2021 0:30:12] 
[11/12/2021 0:30:14] 
[11/12/2021 0:30:17] 
[11/12/2021 0:30:19] 
[11/12/2021 0:30:21] 
[11/12/2021 0:30:23] 
[11/12/2021 0:30:25] 
[11/12/2021 0:30:27] 
[11/12/2021 0:30:34] 
[11/12/2021 0:30:36] 
[11/12/2021 0:30:41] 
[11/12/2021 0:30:44] 
[11/12/2021 0:30:46] 
[11/12/2021 0:30:48] 
[11/12/2021 0:30:50] 
[11/12/2021 0:30:57] 
[11/12/2021 0:30:59] 
[11/12/2021 0:31:1] 
[11/12/2021 0:31:3] 
[11/12/2021 0:31:5] 
[11/12/2021 0:31:15] 
[11/12/2021 0:31:17] 
[11/12/2021 0:31:28] 
[11/12/2021 0:31:30] 
[11/12/2021 0:31:35] 
[11/12/2021 0:31:37] 
[11/12/2021 0:31:39] 
[11/12/2021 0:31:41] 
[11/12/2021 0:31:43] 
[11/12/2021 0:31:53] 
[11/12/2021 0:31:55] 
[11/12/2021 0:31:57] 
[11/12/2021 0:31:59] 
[11/12/2021 0:32:1] 
[11/12/2021 0:32:3] 
[11/12/2021 0:32:5] 
[11/12/2021 0:32:14] 
[11/12/2021 0:32:16] 
[11/12/2021 0:32:18] 
[11/12/2021 0:32:21] 
[11/12/2021 0:32:23] 
[11/12/2021 0:32:29] 
[11/12/2021 0:32:31] 
[11/12/2021 0:32:33] 
[11/12/2021 0:32:47] 
[11/12/2021 0:32:49] 
[11/12/2021 0:32:52] 
[11/12/2021 0:32:54] 
[11/12/2021 0:32:56] 
[11/12/2021 0:32:58] 
[11/12/2021 0:33:0] 
[11/12/2021 0:33:5] 
[11/12/2021 0:33:7] 
[11/12/2021 0:33:9] 
[11/12/2021 0:33:11] 
[11/12/2021 0:33:13] 
[11/12/2021 0:33:19] 
[11/12/2021 0:33:22] 
[11/12/2021 0:33:26] 
[11/12/2021 0:33:28] 
[11/12/2021 0:33:30] 
[11/12/2021 0:33:32] 
[11/12/2021 0:33:34] 
[11/12/2021 0:33:36] 
[11/12/2021 0:33:38] 
[11/12/2021 0:33:41] 
[11/12/2021 0:33:43] 
[11/12/2021 0:33:51] 
[11/12/2021 0:33:54] 
[11/12/2021 0:33:59] 
[11/12/2021 0:34:1] 
[11/12/2021 0:34:3] 
[11/12/2021 0:34:5] 
[11/12/2021 0:34:7] 
[11/12/2021 0:34:9] 
[11/12/2021 0:34:11] 
[11/12/2021 0:34:13] 
[11/12/2021 0:34:22] 
[11/12/2021 0:34:28] 
[11/12/2021 0:34:30] 
[11/12/2021 0:34:37] 
[11/12/2021 0:34:39] 
[11/12/2021 0:34:41] 
[11/12/2021 0:34:43] 
[11/12/2021 0:34:46] 
[11/12/2021 0:34:48] 
[11/12/2021 0:34:50] 
[11/12/2021 0:34:52] 
[11/12/2021 0:34:54] 
[11/12/2021 0:34:56] 
[11/12/2021 0:34:58] 
[11/12/2021 0:35:5] 
[11/12/2021 0:35:7] 
[11/12/2021 0:35:14] 
[11/12/2021 0:35:16] 
[11/12/2021 0:35:18] 
[11/12/2021 0:35:20] 
[11/12/2021 0:35:22] 
[11/12/2021 0:35:30] 
[11/12/2021 0:35:32] 
[11/12/2021 0:35:34] 
[11/12/2021 0:35:36] 
[11/12/2021 0:35:38] 
[11/12/2021 0:35:40] 
[11/12/2021 0:35:49] 
[11/12/2021 0:35:51] 
[11/12/2021 0:35:57] 
[11/12/2021 0:35:59] 
[11/12/2021 0:36:1] 
[11/12/2021 0:36:3] 
[11/12/2021 0:36:5] 
[11/12/2021 0:36:7] 
[11/12/2021 0:36:9] 
[11/12/2021 0:36:14] 
[11/12/2021 0:36:20] 
[11/12/2021 0:36:22] 
[11/12/2021 0:36:24] 
[11/12/2021 0:36:27] 
[11/12/2021 0:36:29] 
[11/12/2021 0:37:3] 
[11/12/2021 0:37:5] 
[11/12/2021 0:37:7] 
[11/12/2021 0:37:12] 
[11/12/2021 0:37:14] 
[11/12/2021 0:37:16] 
[11/12/2021 0:37:34] 
[11/12/2021 0:37:36] 
[11/12/2021 0:37:41] 
[11/12/2021 0:37:48] 
[11/12/2021 0:37:50] 
[11/12/2021 0:37:52] 
[11/12/2021 0:37:54] 
[11/12/2021 0:38:2] 
[11/12/2021 0:38:24] 
[11/12/2021 0:38:29] 
[11/12/2021 0:38:31] 
[11/12/2021 0:38:33] 
[11/12/2021 0:38:35] 
[11/12/2021 0:38:37] 
[11/12/2021 0:38:39] 
[11/12/2021 0:38:49] 
[11/12/2021 0:38:51] 
[11/12/2021 0:38:53] 
[11/12/2021 0:38:55] 
[11/12/2021 0:38:57] 
[11/12/2021 0:39:7] 
[11/12/2021 0:39:10] 
[11/12/2021 0:39:12] 
[11/12/2021 0:39:14] 
[11/12/2021 0:39:16] 
[11/12/2021 0:39:18] 
[11/12/2021 0:39:32] 
[11/12/2021 0:39:34] 
[11/12/2021 0:39:36] 
[11/12/2021 0:39:39] 
[11/12/2021 0:39:41] 
[11/12/2021 0:39:44] 
[11/12/2021 0:39:47] 
[11/12/2021 0:40:22] 
[11/12/2021 0:40:24] 
[11/12/2021 0:40:26] 
[11/12/2021 0:40:28] 
[11/12/2021 0:40:30] 
[11/12/2021 0:40:35] 
[11/12/2021 0:40:40] 
[11/12/2021 0:40:43] 
[11/12/2021 0:40:45] 
[11/12/2021 0:40:47] 
[11/12/2021 0:40:50] 
[11/12/2021 0:42:11] 
[11/12/2021 0:42:23] 
[11/12/2021 0:42:25] 
[11/12/2021 0:42:27] 
[11/12/2021 0:42:29] 
[11/12/2021 0:43:8] 
[11/12/2021 0:43:10] 
[11/12/2021 0:43:12] 
[11/12/2021 0:43:17] 
[11/12/2021 0:43:19] 
[11/12/2021 0:43:21] 
[11/12/2021 0:43:23] 
[11/12/2021 0:43:25] 
[11/12/2021 0:43:28] 
[11/12/2021 0:43:30] 
[11/12/2021 0:43:34] 
[11/12/2021 0:43:36] 
[11/12/2021 0:43:39] 
[11/12/2021 0:43:47] 
[11/12/2021 0:43:49] 
[11/12/2021 0:43:51] 
[11/12/2021 0:43:53] 
[11/12/2021 0:43:55] 
[11/12/2021 0:43:57] 
[11/12/2021 0:44:5] 
[11/12/2021 0:44:8] 
[11/12/2021 0:44:10] 
[11/12/2021 0:44:12] 
[11/12/2021 0:44:14] 
[11/12/2021 0:44:22] 
[11/12/2021 0:44:24] 
[11/12/2021 0:44:26] 
[11/12/2021 0:44:28] 
[11/12/2021 0:44:30] 
[11/12/2021 0:44:32] 
[11/12/2021 0:44:35] 
[11/12/2021 0:44:37] 
[11/12/2021 0:44:39] 
[11/12/2021 0:44:50] 
[11/12/2021 0:44:52] 
[11/12/2021 0:44:54] 
[11/12/2021 0:44:57] 
[11/12/2021 0:44:59] 
[11/12/2021 0:45:23] 
[11/12/2021 0:45:25] 
[11/12/2021 0:45:41] 
[11/12/2021 0:45:43] 
[11/12/2021 0:45:45] 
[11/12/2021 0:45:48] 
[11/12/2021 0:45:50] 
[11/12/2021 0:45:52] 
[11/12/2021 0:45:54] 
[11/12/2021 0:45:56] 
[11/12/2021 0:46:5] 
[11/12/2021 0:46:8] 
[11/12/2021 0:46:10] 
[11/12/2021 0:46:12] 
[11/12/2021 0:46:14] 
[11/12/2021 0:46:16] 
[11/12/2021 0:46:22] 
[11/12/2021 0:46:24] 
[11/12/2021 0:46:26] 
[11/12/2021 0:46:36] 
[11/12/2021 0:46:38] 
[11/12/2021 0:46:40] 
[11/12/2021 0:46:48] 
[11/12/2021 0:46:50] 
[11/12/2021 0:46:52] 
[11/12/2021 0:46:54] 
[11/12/2021 0:46:57] 
[11/12/2021 0:47:2] 
[11/12/2021 0:47:4] 
[11/12/2021 0:47:11] 
[11/12/2021 0:47:13] 
[11/12/2021 0:47:20] 
[11/12/2021 0:47:22] 
[11/12/2021 0:47:24] 
[11/12/2021 0:47:27] 
[11/12/2021 0:47:29] 
[11/12/2021 0:47:37] 
[11/12/2021 0:47:39] 
[11/12/2021 0:47:41] 
[11/12/2021 0:47:43] 
[11/12/2021 0:47:45] 
[11/12/2021 0:47:56] 
[11/12/2021 0:47:59] 
[11/12/2021 0:48:1] 
[11/12/2021 0:48:3] 
[11/12/2021 0:48:5] 
[11/12/2021 0:48:7] 
[11/12/2021 0:48:9] 
[11/12/2021 0:48:11] 
[11/12/2021 0:48:14] 
[11/12/2021 0:48:20] 
[11/12/2021 0:48:22] 
[11/12/2021 0:48:26] 
[11/12/2021 0:48:28] 
[11/12/2021 0:48:38] 
[11/12/2021 0:48:41] 
[11/12/2021 0:48:43] 
[11/12/2021 0:48:45] 
[11/12/2021 0:48:47] 
[11/12/2021 0:48:53] 
[11/12/2021 0:48:55] 
[11/12/2021 0:48:57] 
[11/12/2021 0:48:59] 
[11/12/2021 0:49:1] 
[11/12/2021 0:49:3] 
[11/12/2021 0:49:5] 
[11/12/2021 0:49:9] 
[11/12/2021 0:49:13] 
[11/12/2021 0:49:15] 
[11/12/2021 0:49:17] 
[11/12/2021 0:49:19] 
[11/12/2021 0:49:26] 
[11/12/2021 0:49:28] 
[11/12/2021 0:49:34] 
[11/12/2021 0:49:36] 
[11/12/2021 0:49:41] 
[11/12/2021 0:49:43] 
[11/12/2021 0:49:45] 
[11/12/2021 0:49:47] 
[11/12/2021 0:49:49] 
[11/12/2021 0:49:51] 
[11/12/2021 0:49:54] 
[11/12/2021 0:49:56] 
[11/12/2021 0:49:58] 
[11/12/2021 0:50:0] 
[11/12/2021 0:50:21] 
[11/12/2021 0:50:23] 
[11/12/2021 0:50:25] 
[11/12/2021 0:50:27] 
[11/12/2021 0:50:30] 
[11/12/2021 0:50:32] 
[11/12/2021 0:50:34] 
[11/12/2021 0:50:36] 
[11/12/2021 0:50:39] 
[11/12/2021 0:50:41] 
[11/12/2021 0:50:43] 
[11/12/2021 0:50:45] 
[11/12/2021 0:50:47] 
[11/12/2021 0:50:49] 
[11/12/2021 0:50:52] 
[11/12/2021 0:50:56] 
[11/12/2021 0:50:59] 
[11/12/2021 0:51:1] 
[11/12/2021 0:51:8] 
[11/12/2021 0:51:10] 
[11/12/2021 0:51:12] 
[11/12/2021 0:51:14] 
[11/12/2021 0:51:17] 
[11/12/2021 0:51:19] 
[11/12/2021 0:51:23] 
[11/12/2021 0:51:25] 
[11/12/2021 0:51:27] 
[11/12/2021 0:51:36] 
[11/12/2021 0:51:38] 
[11/12/2021 0:51:40] 
[11/12/2021 0:51:42] 
[11/12/2021 0:51:44] 
[11/12/2021 0:51:47] 
[11/12/2021 0:51:51] 
[11/12/2021 0:51:53] 
[11/12/2021 0:51:57] 
[11/12/2021 0:52:0] 
[11/12/2021 0:52:8] 
[11/12/2021 0:52:10] 
[11/12/2021 0:52:12] 
[11/12/2021 0:52:14] 
[11/12/2021 0:52:16] 
[11/12/2021 0:52:19] 
