[10/2/2022 21:2:44] !aol
[10/2/2022 21:55:33]  perdi meu amuleto no rollback
[10/2/2022 22:9:45] !aol
[10/2/2022 22:14:28] !aol
[10/2/2022 22:16:9] !aol
[10/2/2022 22:17:0] !aol
[10/2/2022 22:52:9] !aol
[11/2/2022 10:52:6]  comprei negocio de vender lootsozin mas nao chega o dinheiro
[11/2/2022 11:55:33] !serverinfo
[12/2/2022 17:18:31] !frags
[12/2/2022 21:15:44] !frags
[12/2/2022 21:24:14] !frags
[12/2/2022 21:32:46] !frags
[13/2/2022 23:13:29] !frags
[14/2/2022 15:34:36] !frags
[14/2/2022 18:3:21] !frags
[14/2/2022 21:58:58] !frags
[14/2/2022 22:11:5]  vamos colocar o cliente pra funcionar com exit lag
[14/2/2022 23:37:27] !frags
[15/2/2022 16:41:36] 
[15/2/2022 16:41:38] 
[15/2/2022 16:41:48] 
[15/2/2022 16:41:52] 
[15/2/2022 16:41:55] 
[15/2/2022 16:41:57] 
[15/2/2022 16:41:59] 
[15/2/2022 16:42:1] 
[15/2/2022 16:42:3] 
[15/2/2022 16:42:5] 
[15/2/2022 16:42:8] 
[15/2/2022 16:42:12] 
[15/2/2022 16:42:14] 
[15/2/2022 16:42:16] 
[15/2/2022 16:42:18] 
[15/2/2022 16:42:20] 
[15/2/2022 16:42:34] 
[15/2/2022 16:42:37] 
[15/2/2022 16:42:40] 
[15/2/2022 16:42:42] 
[15/2/2022 16:42:44] 
[15/2/2022 16:42:46] 
[15/2/2022 16:42:49] 
[15/2/2022 16:42:51] 
[15/2/2022 16:42:53] 
[15/2/2022 16:42:58] 
[15/2/2022 16:43:2] 
[15/2/2022 16:43:5] 
[15/2/2022 16:43:7] 
[15/2/2022 16:43:9] 
[15/2/2022 16:43:11] 
[15/2/2022 16:43:20] 
[15/2/2022 16:43:23] 
[15/2/2022 16:43:25] 
[15/2/2022 16:43:27] 
[15/2/2022 16:43:29] 
[15/2/2022 16:43:31] 
[15/2/2022 16:43:40] 
[15/2/2022 16:43:42] 
[15/2/2022 16:43:47] 
[15/2/2022 16:43:49] 
[15/2/2022 16:43:54] 
[15/2/2022 16:43:57] 
[15/2/2022 16:43:59] 
[15/2/2022 16:44:1] 
[15/2/2022 16:44:3] 
[15/2/2022 16:44:8] 
[15/2/2022 16:44:10] 
[15/2/2022 16:44:12] 
[15/2/2022 16:44:15] 
[15/2/2022 16:44:17] 
[15/2/2022 16:44:19] 
[15/2/2022 16:44:23] 
[15/2/2022 16:44:29] 
[15/2/2022 16:44:31] 
[15/2/2022 16:44:50] 
[15/2/2022 16:44:52] 
[15/2/2022 16:44:54] 
[15/2/2022 16:44:56] 
[15/2/2022 16:45:5] 
[15/2/2022 16:45:7] 
[15/2/2022 16:45:9] 
[15/2/2022 16:45:11] 
[15/2/2022 16:45:13] 
[15/2/2022 16:45:19] 
[15/2/2022 16:45:21] 
[15/2/2022 16:45:23] 
[15/2/2022 16:45:25] 
[15/2/2022 16:45:27] 
[15/2/2022 16:45:29] 
[15/2/2022 16:45:42] 
[15/2/2022 16:45:46] 
[15/2/2022 16:45:48] 
[15/2/2022 16:45:50] 
[15/2/2022 16:45:53] 
[15/2/2022 16:45:55] 
[15/2/2022 16:45:57] 
[15/2/2022 16:45:59] 
[15/2/2022 16:46:8] 
[15/2/2022 16:46:10] 
[15/2/2022 16:46:12] 
[15/2/2022 16:46:14] 
[15/2/2022 16:46:21] 
[15/2/2022 16:46:23] 
[15/2/2022 16:46:25] 
[15/2/2022 16:46:27] 
[15/2/2022 16:46:29] 
[15/2/2022 16:46:31] 
[15/2/2022 16:46:33] 
[15/2/2022 16:46:43] 
[15/2/2022 16:46:45] 
[15/2/2022 16:46:47] 
[15/2/2022 16:46:49] 
[15/2/2022 16:46:52] 
[15/2/2022 16:46:54] 
[15/2/2022 16:46:56] 
[15/2/2022 16:47:1] 
[15/2/2022 16:47:3] 
[15/2/2022 16:47:5] 
[15/2/2022 16:47:7] 
[15/2/2022 16:47:21] 
[15/2/2022 16:47:23] 
[15/2/2022 16:47:25] 
[15/2/2022 16:47:27] 
[15/2/2022 16:47:29] 
[15/2/2022 16:47:31] 
[15/2/2022 16:47:33] 
[15/2/2022 16:47:44] 
[15/2/2022 16:47:46] 
[15/2/2022 16:47:48] 
[15/2/2022 16:48:0] 
[15/2/2022 16:48:2] 
[15/2/2022 16:48:4] 
[15/2/2022 16:48:6] 
[15/2/2022 16:48:8] 
[15/2/2022 16:48:10] 
[15/2/2022 16:48:14] 
[15/2/2022 16:48:21] 
[15/2/2022 16:48:23] 
[15/2/2022 16:48:25] 
[15/2/2022 16:48:27] 
[15/2/2022 16:48:32] 
[15/2/2022 16:48:34] 
[15/2/2022 16:48:36] 
[15/2/2022 16:48:38] 
[15/2/2022 16:48:41] 
[15/2/2022 16:48:43] 
[15/2/2022 16:48:50] 
[15/2/2022 16:48:52] 
[15/2/2022 16:48:54] 
[15/2/2022 16:49:5] 
[15/2/2022 16:49:9] 
[15/2/2022 16:49:11] 
[15/2/2022 16:49:14] 
[15/2/2022 16:49:16] 
[15/2/2022 16:49:18] 
[15/2/2022 16:49:20] 
[15/2/2022 16:49:22] 
[15/2/2022 16:49:32] 
[15/2/2022 16:49:34] 
[15/2/2022 16:49:36] 
[15/2/2022 16:49:38] 
[15/2/2022 16:49:40] 
[15/2/2022 16:49:42] 
[15/2/2022 16:49:45] 
[15/2/2022 16:49:48] 
[15/2/2022 16:49:50] 
[15/2/2022 16:49:52] 
[15/2/2022 16:49:54] 
[15/2/2022 16:49:56] 
[15/2/2022 16:49:59] 
[15/2/2022 16:50:12] 
[15/2/2022 16:50:16] 
[15/2/2022 16:50:18] 
[15/2/2022 16:50:20] 
[15/2/2022 16:58:48] 
[15/2/2022 16:59:11] 
[15/2/2022 16:59:23] 
[15/2/2022 16:59:26] 
[15/2/2022 16:59:28] 
[15/2/2022 16:59:30] 
[15/2/2022 16:59:32] 
[15/2/2022 16:59:34] 
[15/2/2022 16:59:36] 
[15/2/2022 16:59:38] 
[15/2/2022 16:59:50] 
[15/2/2022 16:59:52] 
[15/2/2022 17:0:30] 
[15/2/2022 17:0:36] 
[15/2/2022 17:0:38] 
[15/2/2022 17:0:43] 
[15/2/2022 17:0:53] 
[15/2/2022 17:0:55] 
[15/2/2022 17:0:57] 
[15/2/2022 17:2:58] 
[15/2/2022 17:3:0] 
[15/2/2022 17:3:2] 
[15/2/2022 17:3:4] 
[15/2/2022 17:3:6] 
[15/2/2022 17:3:8] 
[15/2/2022 17:3:11] 
[15/2/2022 17:3:13] 
[15/2/2022 17:3:15] 
[15/2/2022 17:3:17] 
[15/2/2022 17:3:19] 
[15/2/2022 17:3:30] 
[15/2/2022 17:3:32] 
[15/2/2022 17:3:34] 
[15/2/2022 17:3:36] 
[15/2/2022 17:3:46] 
[15/2/2022 17:3:48] 
[15/2/2022 17:3:50] 
[15/2/2022 17:3:52] 
[15/2/2022 17:3:54] 
[15/2/2022 17:3:56] 
[15/2/2022 17:3:58] 
[15/2/2022 17:4:0] 
[15/2/2022 17:4:5] 
[15/2/2022 17:4:8] 
[15/2/2022 17:4:10] 
[15/2/2022 17:4:12] 
[15/2/2022 17:4:23] 
[15/2/2022 17:4:27] 
[15/2/2022 17:4:29] 
[15/2/2022 17:4:31] 
[15/2/2022 17:4:34] 
[15/2/2022 17:4:36] 
[15/2/2022 17:4:38] 
[15/2/2022 17:4:40] 
[15/2/2022 17:4:42] 
[15/2/2022 17:4:51] 
[15/2/2022 17:4:53] 
[15/2/2022 17:4:56] 
[15/2/2022 17:4:58] 
[15/2/2022 17:5:0] 
[15/2/2022 17:5:2] 
[15/2/2022 17:5:4] 
[15/2/2022 17:5:6] 
[15/2/2022 17:5:26] 
[15/2/2022 17:5:30] 
[15/2/2022 17:5:32] 
[15/2/2022 17:5:34] 
[15/2/2022 17:5:40] 
[15/2/2022 17:5:42] 
[15/2/2022 17:5:51] 
[15/2/2022 17:5:53] 
[15/2/2022 17:5:56] 
[15/2/2022 17:5:58] 
[15/2/2022 17:6:0] 
[15/2/2022 17:6:2] 
[15/2/2022 17:6:4] 
[15/2/2022 17:6:6] 
[15/2/2022 17:6:13] 
[15/2/2022 17:6:16] 
[15/2/2022 17:6:18] 
[15/2/2022 17:6:20] 
[15/2/2022 17:6:24] 
[15/2/2022 17:6:26] 
[15/2/2022 17:6:28] 
[15/2/2022 17:6:30] 
[15/2/2022 17:6:32] 
[15/2/2022 17:6:49] 
[15/2/2022 17:6:51] 
[15/2/2022 17:6:53] 
[15/2/2022 17:6:55] 
[15/2/2022 17:6:57] 
[15/2/2022 17:7:5] 
[15/2/2022 17:7:11] 
[15/2/2022 17:7:13] 
[15/2/2022 17:7:15] 
[15/2/2022 17:7:17] 
[15/2/2022 17:7:19] 
[15/2/2022 17:7:21] 
[15/2/2022 17:7:23] 
[15/2/2022 17:7:25] 
[15/2/2022 17:7:28] 
[15/2/2022 17:7:30] 
[15/2/2022 17:7:32] 
[15/2/2022 17:7:40] 
[15/2/2022 17:7:48] 
[15/2/2022 17:7:50] 
[15/2/2022 17:8:5] 
[15/2/2022 17:8:7] 
[15/2/2022 17:8:10] 
[15/2/2022 17:8:16] 
[15/2/2022 17:8:18] 
[15/2/2022 17:8:20] 
[15/2/2022 17:8:23] 
[15/2/2022 17:8:25] 
[15/2/2022 17:8:31] 
[15/2/2022 17:8:33] 
[15/2/2022 17:8:35] 
[15/2/2022 17:8:43] 
[15/2/2022 17:8:46] 
[15/2/2022 17:8:48] 
[15/2/2022 17:8:50] 
[15/2/2022 17:8:52] 
[15/2/2022 17:8:54] 
[15/2/2022 17:8:57] 
[15/2/2022 17:8:59] 
[15/2/2022 17:9:1] 
[15/2/2022 17:9:12] 
[15/2/2022 17:9:26] 
[15/2/2022 17:9:28] 
[15/2/2022 17:9:31] 
[15/2/2022 17:9:33] 
[15/2/2022 17:9:48] 
[15/2/2022 17:9:50] 
[15/2/2022 17:9:52] 
[15/2/2022 17:9:54] 
[15/2/2022 17:9:56] 
[15/2/2022 17:9:59] 
[15/2/2022 17:10:1] 
[15/2/2022 17:10:4] 
[15/2/2022 17:10:6] 
[15/2/2022 17:10:11] 
[15/2/2022 17:10:17] 
[15/2/2022 17:10:30] 
[15/2/2022 17:10:32] 
[15/2/2022 17:10:34] 
[15/2/2022 17:10:37] 
[15/2/2022 17:10:39] 
[15/2/2022 17:10:41] 
[15/2/2022 17:10:46] 
[15/2/2022 17:10:50] 
[15/2/2022 17:10:52] 
[15/2/2022 17:10:54] 
[15/2/2022 17:10:56] 
[15/2/2022 17:11:1] 
[15/2/2022 17:11:3] 
[15/2/2022 17:11:10] 
[15/2/2022 17:11:12] 
[15/2/2022 17:11:14] 
[15/2/2022 17:11:22] 
[15/2/2022 17:11:33] 
[15/2/2022 17:11:35] 
[15/2/2022 17:11:37] 
[15/2/2022 17:11:39] 
[15/2/2022 17:11:41] 
[15/2/2022 17:11:43] 
[15/2/2022 17:11:45] 
[15/2/2022 17:11:47] 
[15/2/2022 17:11:49] 
[15/2/2022 17:11:52] 
[15/2/2022 17:11:54] 
[15/2/2022 17:12:5] 
[15/2/2022 17:12:7] 
[15/2/2022 17:12:9] 
[15/2/2022 17:12:16] 
[15/2/2022 17:12:18] 
[15/2/2022 17:12:20] 
[15/2/2022 17:12:22] 
[15/2/2022 17:12:24] 
[15/2/2022 17:12:26] 
[15/2/2022 17:12:28] 
[15/2/2022 17:12:46] 
[15/2/2022 17:12:48] 
[15/2/2022 17:12:56] 
[15/2/2022 17:12:58] 
[15/2/2022 17:13:0] 
[15/2/2022 17:13:2] 
[15/2/2022 17:13:4] 
[15/2/2022 17:13:6] 
[15/2/2022 17:13:17] 
[15/2/2022 17:13:19] 
[15/2/2022 17:13:21] 
[15/2/2022 17:13:28] 
[15/2/2022 17:13:31] 
[15/2/2022 17:13:33] 
[15/2/2022 17:13:35] 
[15/2/2022 17:13:37] 
[15/2/2022 17:13:39] 
[15/2/2022 17:13:41] 
[15/2/2022 17:13:43] 
[15/2/2022 17:13:45] 
[15/2/2022 17:13:59] 
[15/2/2022 17:14:1] 
[15/2/2022 17:14:3] 
[15/2/2022 17:14:5] 
[15/2/2022 17:14:7] 
[15/2/2022 17:14:9] 
[15/2/2022 17:14:16] 
[15/2/2022 17:14:18] 
[15/2/2022 17:14:20] 
[15/2/2022 17:14:22] 
[15/2/2022 17:14:24] 
[15/2/2022 17:14:26] 
[15/2/2022 17:14:42] 
[15/2/2022 17:14:44] 
[15/2/2022 17:14:46] 
[15/2/2022 17:14:48] 
[15/2/2022 17:14:50] 
[15/2/2022 17:14:52] 
[15/2/2022 17:14:54] 
[15/2/2022 17:15:9] 
[15/2/2022 17:15:13] 
[15/2/2022 17:15:15] 
[15/2/2022 17:15:17] 
[15/2/2022 17:15:20] 
[15/2/2022 17:15:22] 
[15/2/2022 17:15:38] 
[15/2/2022 17:15:40] 
[15/2/2022 17:15:42] 
[15/2/2022 17:15:44] 
[15/2/2022 17:15:46] 
[15/2/2022 17:15:48] 
[15/2/2022 17:15:50] 
[15/2/2022 17:15:52] 
[15/2/2022 17:15:54] 
[15/2/2022 17:15:56] 
[15/2/2022 17:15:58] 
[15/2/2022 17:16:0] 
[15/2/2022 17:16:5] 
[15/2/2022 17:16:18] 
[15/2/2022 17:16:24] 
[15/2/2022 17:16:26] 
[15/2/2022 17:16:32] 
[15/2/2022 17:16:35] 
[15/2/2022 17:16:37] 
[15/2/2022 17:16:39] 
[15/2/2022 17:16:41] 
[15/2/2022 17:16:43] 
[15/2/2022 17:16:47] 
[15/2/2022 17:16:49] 
[15/2/2022 17:16:51] 
[15/2/2022 17:16:53] 
[15/2/2022 17:17:3] 
[15/2/2022 17:17:5] 
[15/2/2022 17:17:8] 
[15/2/2022 17:17:10] 
[15/2/2022 17:17:12] 
[15/2/2022 17:17:14] 
[15/2/2022 17:17:17] 
[15/2/2022 17:17:19] 
[15/2/2022 17:17:21] 
[15/2/2022 17:17:24] 
[15/2/2022 17:17:26] 
[15/2/2022 17:17:28] 
[15/2/2022 17:17:33] 
[15/2/2022 17:17:35] 
[15/2/2022 17:17:37] 
[15/2/2022 17:17:39] 
[15/2/2022 17:17:41] 
[15/2/2022 17:17:52] 
[15/2/2022 17:18:2] 
[15/2/2022 17:18:4] 
[15/2/2022 17:18:6] 
[15/2/2022 17:18:9] 
[15/2/2022 17:18:11] 
[15/2/2022 17:18:13] 
[15/2/2022 17:18:18] 
[15/2/2022 17:18:20] 
[15/2/2022 17:18:22] 
[15/2/2022 17:18:24] 
[15/2/2022 17:18:26] 
[15/2/2022 17:18:28] 
[15/2/2022 17:18:30] 
[15/2/2022 17:18:32] 
[15/2/2022 17:18:34] 
[15/2/2022 17:18:37] 
[15/2/2022 17:18:39] 
[15/2/2022 17:18:51] 
[15/2/2022 17:18:56] 
[15/2/2022 17:18:58] 
[15/2/2022 17:19:0] 
[15/2/2022 17:19:8] 
[15/2/2022 17:19:10] 
[15/2/2022 17:19:12] 
[15/2/2022 17:19:14] 
[15/2/2022 17:19:20] 
[15/2/2022 17:19:26] 
[15/2/2022 17:19:28] 
[15/2/2022 17:19:30] 
[15/2/2022 17:19:32] 
[15/2/2022 17:19:34] 
[15/2/2022 17:19:47] 
[15/2/2022 17:19:49] 
[15/2/2022 17:19:51] 
[15/2/2022 17:19:53] 
[15/2/2022 17:19:55] 
[15/2/2022 17:19:57] 
[15/2/2022 17:19:59] 
[15/2/2022 17:20:2] 
[15/2/2022 17:20:4] 
[15/2/2022 17:20:6] 
[15/2/2022 17:20:23] 
[15/2/2022 17:20:27] 
[15/2/2022 17:20:29] 
[15/2/2022 17:20:32] 
[15/2/2022 17:20:34] 
[15/2/2022 17:20:41] 
[15/2/2022 17:20:43] 
[15/2/2022 17:20:45] 
[15/2/2022 17:20:47] 
[15/2/2022 17:20:49] 
[15/2/2022 17:20:56] 
[15/2/2022 17:20:58] 
[15/2/2022 17:21:0] 
[15/2/2022 17:21:2] 
[15/2/2022 17:21:4] 
[15/2/2022 17:21:6] 
[15/2/2022 17:21:8] 
[15/2/2022 17:21:10] 
[15/2/2022 17:21:13] 
[15/2/2022 17:21:15] 
[15/2/2022 17:21:20] 
[15/2/2022 17:21:22] 
[15/2/2022 17:21:25] 
[15/2/2022 17:21:28] 
[15/2/2022 17:21:30] 
[15/2/2022 17:21:32] 
[15/2/2022 17:21:34] 
[15/2/2022 17:21:36] 
[15/2/2022 17:21:50] 
[15/2/2022 17:21:52] 
[15/2/2022 17:21:54] 
[15/2/2022 17:21:56] 
[15/2/2022 17:21:58] 
[15/2/2022 17:22:0] 
[15/2/2022 17:22:2] 
[15/2/2022 17:22:4] 
[15/2/2022 17:22:6] 
[15/2/2022 17:22:9] 
[15/2/2022 17:22:11] 
[15/2/2022 17:22:13] 
[15/2/2022 17:22:19] 
[15/2/2022 17:22:21] 
[15/2/2022 17:22:23] 
[15/2/2022 17:22:26] 
[15/2/2022 17:22:28] 
[15/2/2022 17:22:30] 
[15/2/2022 17:22:37] 
[15/2/2022 17:22:39] 
[15/2/2022 17:22:41] 
[15/2/2022 17:22:43] 
[15/2/2022 17:22:45] 
[15/2/2022 17:23:0] 
[15/2/2022 17:23:4] 
[15/2/2022 17:23:6] 
[15/2/2022 17:23:9] 
[15/2/2022 17:23:11] 
[15/2/2022 17:23:13] 
[15/2/2022 17:23:15] 
[15/2/2022 17:23:22] 
[15/2/2022 17:23:24] 
[15/2/2022 17:23:26] 
[15/2/2022 17:23:28] 
[15/2/2022 17:23:38] 
[15/2/2022 17:23:40] 
[15/2/2022 17:23:42] 
[15/2/2022 17:23:44] 
[15/2/2022 17:23:47] 
[15/2/2022 17:23:49] 
[15/2/2022 17:23:51] 
[15/2/2022 17:23:53] 
[15/2/2022 17:24:4] 
[15/2/2022 17:24:6] 
[15/2/2022 17:24:8] 
[15/2/2022 17:24:10] 
[15/2/2022 17:24:12] 
[15/2/2022 17:24:14] 
[15/2/2022 17:24:23] 
[15/2/2022 17:24:26] 
[15/2/2022 17:24:29] 
[15/2/2022 17:24:39] 
[15/2/2022 17:24:41] 
[15/2/2022 17:24:43] 
[15/2/2022 17:24:45] 
[15/2/2022 17:24:47] 
[15/2/2022 17:24:50] 
[15/2/2022 17:24:52] 
[15/2/2022 17:24:54] 
[15/2/2022 17:24:56] 
[15/2/2022 17:25:7] 
[15/2/2022 17:25:13] 
[15/2/2022 17:25:15] 
[15/2/2022 17:25:17] 
[15/2/2022 17:25:19] 
[15/2/2022 17:25:21] 
[15/2/2022 17:25:24] 
[15/2/2022 17:25:27] 
[15/2/2022 17:25:29] 
[15/2/2022 17:25:36] 
[15/2/2022 17:25:38] 
[15/2/2022 17:25:40] 
[15/2/2022 17:25:42] 
[15/2/2022 17:25:44] 
[15/2/2022 17:25:49] 
[15/2/2022 17:25:53] 
[15/2/2022 17:25:55] 
[15/2/2022 17:25:57] 
[15/2/2022 17:25:59] 
[15/2/2022 17:26:1] 
[15/2/2022 17:26:3] 
[15/2/2022 17:26:5] 
[15/2/2022 17:26:7] 
[15/2/2022 17:26:9] 
[15/2/2022 17:26:18] 
[15/2/2022 17:26:20] 
[15/2/2022 17:26:23] 
[15/2/2022 17:26:25] 
[15/2/2022 17:26:27] 
[15/2/2022 17:26:29] 
[15/2/2022 17:26:31] 
[15/2/2022 17:26:33] 
[15/2/2022 17:26:37] 
[15/2/2022 17:26:39] 
[15/2/2022 17:26:41] 
[15/2/2022 17:26:43] 
[15/2/2022 17:26:52] 
[15/2/2022 17:27:0] 
[15/2/2022 17:27:17] 
[15/2/2022 17:27:22] 
[15/2/2022 17:27:24] 
[15/2/2022 17:27:26] 
[15/2/2022 17:27:29] 
[15/2/2022 17:27:31] 
[15/2/2022 17:27:33] 
[15/2/2022 17:27:36] 
[15/2/2022 17:27:40] 
[15/2/2022 17:27:42] 
[15/2/2022 17:27:44] 
[15/2/2022 17:27:46] 
[15/2/2022 17:27:48] 
[15/2/2022 17:28:4] 
[15/2/2022 17:28:6] 
[15/2/2022 17:28:8] 
[15/2/2022 17:28:10] 
[15/2/2022 17:28:23] 
[15/2/2022 17:28:25] 
[15/2/2022 17:28:28] 
[15/2/2022 17:28:30] 
[15/2/2022 17:28:32] 
[15/2/2022 17:28:34] 
[15/2/2022 17:28:37] 
[15/2/2022 17:28:40] 
[15/2/2022 17:28:42] 
[15/2/2022 17:28:44] 
[15/2/2022 17:28:53] 
[15/2/2022 17:28:55] 
[15/2/2022 17:28:57] 
[15/2/2022 17:28:59] 
[15/2/2022 17:29:11] 
[15/2/2022 17:29:18] 
[15/2/2022 17:29:20] 
[15/2/2022 17:29:22] 
[15/2/2022 17:29:24] 
[15/2/2022 17:29:26] 
[15/2/2022 17:29:44] 
[15/2/2022 17:29:46] 
[15/2/2022 17:29:48] 
[15/2/2022 17:29:50] 
[15/2/2022 17:29:52] 
[15/2/2022 17:29:54] 
[15/2/2022 17:29:57] 
[15/2/2022 17:29:59] 
[15/2/2022 17:30:1] 
[15/2/2022 17:30:3] 
[15/2/2022 17:30:10] 
[15/2/2022 17:30:24] 
[15/2/2022 17:30:26] 
[15/2/2022 17:30:28] 
[15/2/2022 17:30:31] 
[15/2/2022 17:30:33] 
[15/2/2022 17:30:35] 
[15/2/2022 17:30:37] 
[15/2/2022 17:30:59] 
[15/2/2022 17:31:2] 
[15/2/2022 17:31:7] 
[15/2/2022 17:31:10] 
[15/2/2022 17:31:12] 
[15/2/2022 17:31:14] 
[15/2/2022 17:31:19] 
[15/2/2022 17:31:21] 
[15/2/2022 17:31:23] 
[15/2/2022 17:31:25] 
[15/2/2022 17:31:27] 
[15/2/2022 17:31:29] 
[15/2/2022 17:31:32] 
[15/2/2022 17:31:34] 
[15/2/2022 17:31:36] 
[15/2/2022 17:31:38] 
[15/2/2022 17:31:40] 
[15/2/2022 17:31:53] 
[15/2/2022 17:32:16] 
[15/2/2022 17:32:18] 
[15/2/2022 17:32:24] 
[15/2/2022 17:32:26] 
[15/2/2022 17:32:29] 
[15/2/2022 17:32:31] 
[15/2/2022 17:32:33] 
[15/2/2022 17:32:35] 
[15/2/2022 17:32:37] 
[15/2/2022 17:32:43] 
[15/2/2022 17:32:45] 
[15/2/2022 17:32:58] 
[15/2/2022 17:33:0] 
[15/2/2022 17:33:2] 
[15/2/2022 17:33:13] 
[15/2/2022 17:33:15] 
[15/2/2022 17:33:17] 
[15/2/2022 17:33:19] 
[15/2/2022 17:33:24] 
[15/2/2022 17:33:26] 
[15/2/2022 17:33:28] 
[15/2/2022 17:33:30] 
[15/2/2022 17:33:32] 
[15/2/2022 17:33:34] 
[15/2/2022 17:33:36] 
[15/2/2022 17:33:39] 
[15/2/2022 17:33:41] 
[15/2/2022 17:34:1] 
[15/2/2022 17:34:4] 
[15/2/2022 17:34:7] 
[15/2/2022 17:34:30] 
[15/2/2022 17:34:53] 
[15/2/2022 17:35:7] 
[15/2/2022 17:35:9] 
[15/2/2022 17:35:11] 
[15/2/2022 17:35:13] 
[15/2/2022 17:35:15] 
[15/2/2022 17:35:17] 
[15/2/2022 17:35:19] 
[15/2/2022 17:35:29] 
[15/2/2022 17:35:31] 
[15/2/2022 17:35:33] 
[15/2/2022 17:35:37] 
[15/2/2022 17:35:48] 
[15/2/2022 17:35:50] 
[15/2/2022 17:35:52] 
[15/2/2022 17:35:55] 
[15/2/2022 17:35:57] 
[15/2/2022 17:36:3] 
[15/2/2022 17:36:6] 
[15/2/2022 17:36:8] 
[15/2/2022 17:36:10] 
[15/2/2022 17:36:12] 
[15/2/2022 17:36:18] 
[15/2/2022 17:36:26] 
[15/2/2022 17:36:29] 
[15/2/2022 17:36:31] 
[15/2/2022 17:36:33] 
[15/2/2022 17:36:35] 
[15/2/2022 17:36:37] 
[15/2/2022 17:36:39] 
[15/2/2022 17:36:41] 
[15/2/2022 17:36:43] 
[15/2/2022 17:36:45] 
[15/2/2022 17:36:47] 
[15/2/2022 17:37:6] 
[15/2/2022 17:37:8] 
[15/2/2022 17:37:10] 
[15/2/2022 17:37:12] 
[15/2/2022 17:37:14] 
[15/2/2022 17:37:16] 
[15/2/2022 17:37:18] 
[15/2/2022 17:37:20] 
[15/2/2022 17:37:23] 
[15/2/2022 17:37:25] 
[15/2/2022 17:37:30] 
[15/2/2022 17:37:32] 
[15/2/2022 17:37:34] 
[15/2/2022 17:37:36] 
[15/2/2022 17:37:38] 
[15/2/2022 17:37:40] 
[15/2/2022 17:37:46] 
[15/2/2022 17:37:49] 
[15/2/2022 17:37:51] 
[15/2/2022 17:37:53] 
[15/2/2022 17:37:55] 
[15/2/2022 17:37:57] 
[15/2/2022 17:37:59] 
[15/2/2022 17:38:9] 
[15/2/2022 17:38:12] 
[15/2/2022 17:38:14] 
[15/2/2022 17:38:16] 
[15/2/2022 17:38:29] 
[15/2/2022 17:38:31] 
[15/2/2022 17:38:33] 
[15/2/2022 17:38:35] 
[15/2/2022 17:38:37] 
[15/2/2022 17:38:39] 
[15/2/2022 17:38:41] 
[15/2/2022 17:38:43] 
[15/2/2022 17:38:45] 
[15/2/2022 17:38:47] 
[15/2/2022 17:38:49] 
[15/2/2022 17:39:1] 
[15/2/2022 17:39:4] 
[15/2/2022 17:39:6] 
[15/2/2022 17:39:8] 
[15/2/2022 17:39:10] 
[15/2/2022 17:39:12] 
[15/2/2022 17:39:14] 
[15/2/2022 17:39:16] 
[15/2/2022 17:39:21] 
[15/2/2022 17:39:25] 
[15/2/2022 17:39:27] 
[15/2/2022 17:39:32] 
[15/2/2022 17:39:43] 
[15/2/2022 17:39:45] 
[15/2/2022 17:39:47] 
[15/2/2022 17:39:49] 
[15/2/2022 17:39:52] 
[15/2/2022 17:40:2] 
[15/2/2022 17:40:11] 
[15/2/2022 17:40:13] 
[15/2/2022 17:40:16] 
[15/2/2022 17:40:18] 
[15/2/2022 17:40:28] 
[15/2/2022 17:40:31] 
[15/2/2022 17:40:33] 
[15/2/2022 17:40:35] 
[15/2/2022 17:40:37] 
[15/2/2022 17:40:39] 
[15/2/2022 17:40:45] 
[15/2/2022 17:40:52] 
[15/2/2022 17:40:54] 
[15/2/2022 17:40:56] 
[15/2/2022 17:41:2] 
[15/2/2022 17:41:4] 
[15/2/2022 17:41:6] 
[15/2/2022 17:41:8] 
[15/2/2022 17:41:10] 
[15/2/2022 17:41:26] 
[15/2/2022 17:41:28] 
[15/2/2022 17:41:30] 
[15/2/2022 17:41:32] 
[15/2/2022 17:41:34] 
[15/2/2022 17:41:36] 
[15/2/2022 17:41:42] 
[15/2/2022 17:41:44] 
[15/2/2022 17:41:46] 
[15/2/2022 17:41:48] 
[15/2/2022 17:42:4] 
[15/2/2022 17:42:6] 
[15/2/2022 17:42:8] 
[15/2/2022 17:42:10] 
[15/2/2022 17:42:12] 
[15/2/2022 17:42:14] 
[15/2/2022 17:42:16] 
[15/2/2022 17:42:18] 
[15/2/2022 17:42:20] 
[15/2/2022 17:42:22] 
[15/2/2022 17:42:24] 
[15/2/2022 17:42:26] 
[15/2/2022 17:42:30] 
[15/2/2022 17:42:32] 
[15/2/2022 17:42:34] 
[15/2/2022 17:42:36] 
[15/2/2022 17:42:38] 
[15/2/2022 17:42:40] 
[15/2/2022 17:42:47] 
[15/2/2022 17:42:49] 
[15/2/2022 17:42:51] 
[15/2/2022 17:42:53] 
[15/2/2022 17:42:55] 
[15/2/2022 17:42:58] 
[15/2/2022 17:43:0] 
[15/2/2022 17:43:2] 
[15/2/2022 17:43:4] 
[15/2/2022 17:43:11] 
[15/2/2022 17:43:13] 
[15/2/2022 17:43:16] 
[15/2/2022 17:43:18] 
[15/2/2022 17:43:20] 
[15/2/2022 17:43:22] 
[15/2/2022 17:43:24] 
[15/2/2022 17:43:26] 
[15/2/2022 17:43:31] 
